"","gene","doid"
"37467","HGNC:3437","DOID:0110849"
"37468","HGNC:11847","DOID:2841"
"37469","HGNC:4084","DOID:0111292"
"37470","HGNC:1516","DOID:12306"
"37471","HGNC:14872","DOID:90"
"37472","HGNC:3542","DOID:5844"
"37473","HGNC:3467","DOID:8029"
"37474","HGNC:27302","DOID:0080135"
"37475","HGNC:2961","DOID:0110175"
"37476","HGNC:1884","DOID:1485"
"37477","HGNC:26144","DOID:0111094"
"37478","HGNC:6709","DOID:9352"
"37479","HGNC:4932","DOID:1123"
"37480","HGNC:6086","DOID:11383"
"37481","HGNC:6086","DOID:11383"
"37482","HGNC:26113","DOID:0110982"
"37483","HGNC:15633","DOID:2957"
"37484","HGNC:7711","DOID:0112074"
"37485","HGNC:587","DOID:11054"
"37486","HGNC:338","DOID:2986"
"37487","HGNC:2867","DOID:0111259"
"37488","HGNC:9236","DOID:9352"
"37489","HGNC:4632","DOID:3069"
"37490","HGNC:5993","DOID:9744"
"37491","HGNC:5993","DOID:9744"
"37492","HGNC:6192","DOID:9119"
"37493","HGNC:16787","DOID:0050571"
"37494","HGNC:6342","DOID:3263"
"37495","HGNC:6342","DOID:3263"
"37496","HGNC:6342","DOID:3263"
"37497","HGNC:11365","DOID:1577"
"37498","HGNC:21493","DOID:4428"
"37499","HGNC:6871","DOID:0112161"
"37500","HGNC:20373","DOID:0060245"
"37501","HGNC:4886","DOID:9952"
"37502","HGNC:6407","DOID:7235"
"37503","HGNC:4635","DOID:3070"
"37504","HGNC:2592","DOID:0110429"
"37505","HGNC:24990","DOID:3762"
"37506","HGNC:20956","DOID:14330"
"37507","HGNC:6000","DOID:3770"
"37508","HGNC:6000","DOID:3770"
"37509","HGNC:358","DOID:0112009"
"37510","HGNC:14537","DOID:14504"
"37511","HGNC:2206","DOID:0110033"
"37512","HGNC:5973","DOID:2841"
"37513","HGNC:620","DOID:0080348"
"37514","HGNC:25695","DOID:0111489"
"37515","HGNC:11180","DOID:11476"
"37516","HGNC:4827","DOID:8432"
"37517","HGNC:5974","DOID:2841"
"37518","HGNC:5438","DOID:1883"
"37519","HGNC:7450","DOID:0110191"
"37520","HGNC:1318","DOID:0110021"
"37521","HGNC:9865","DOID:5409"
"37522","HGNC:10848","DOID:0111564"
"37523","HGNC:9652","DOID:13375"
"37524","HGNC:2389","DOID:0110250"
"37525","HGNC:16999","DOID:0060279"
"37526","HGNC:4632","DOID:13550"
"37527","HGNC:5344","DOID:12365"
"37528","HGNC:8881","DOID:0060209"
"37529","HGNC:9393","DOID:12930"
"37530","HGNC:17416","DOID:0111305"
"37531","HGNC:11720","DOID:10003"
"37532","HGNC:11720","DOID:10003"
"37533","HGNC:2593","DOID:3121"
"37534","HGNC:2514","DOID:2154"
"37535","HGNC:9802","DOID:0112064"
"37536","HGNC:888","DOID:0110781"
"37537","HGNC:888","DOID:0110781"
"37538","HGNC:888","DOID:0110781"
"37539","HGNC:5973","DOID:3310"
"37540","HGNC:5973","DOID:3310"
"37541","HGNC:5973","DOID:3310"
"37542","HGNC:5992","DOID:8991"
"37543","HGNC:2312","DOID:0111583"
"37544","HGNC:7127","DOID:1324"
"37545","HGNC:3689","DOID:10283"
"37546","HGNC:6325","DOID:5419"
"37547","HGNC:5464","DOID:5844"
"37548","HGNC:4641","DOID:0050908"
"37549","HGNC:10596","DOID:14777"
"37550","HGNC:1582","DOID:3070"
"37551","HGNC:18817","DOID:0060544"
"37552","HGNC:3434","DOID:4448"
"37553","HGNC:4944","DOID:1459"
"37554","HGNC:1775","DOID:10652"
"37555","HGNC:16369","DOID:0060370"
"37556","HGNC:3969","DOID:5425"
"37557","HGNC:3969","DOID:5425"
"37558","HGNC:29043","DOID:0110774"
"37559","HGNC:1915","DOID:0080909"
"37560","HGNC:2595","DOID:10283"
"37561","HGNC:800","DOID:10024"
"37562","HGNC:7527","DOID:0050424"
"37563","HGNC:3662","DOID:783"
"37564","HGNC:404","DOID:10652"
"37565","HGNC:2595","DOID:8552"
"37566","HGNC:3616","DOID:12365"
"37567","HGNC:3616","DOID:12365"
"37568","HGNC:4707","DOID:2747"
"37569","HGNC:3309","DOID:0080625"
"37570","HGNC:2200","DOID:11830"
"37571","HGNC:2200","DOID:11830"
"37572","HGNC:4702","DOID:12365"
"37573","HGNC:2707","DOID:10591"
"37574","HGNC:2592","DOID:9352"
"37575","HGNC:5438","DOID:2377"
"37576","HGNC:5261","DOID:0110766"
"37577","HGNC:5005","DOID:9252"
"37578","HGNC:644","DOID:1380"
"37579","HGNC:5959","DOID:0050902"
"37580","HGNC:3553","DOID:9970"
"37581","HGNC:11571","DOID:0060201"
"37582","HGNC:22989","DOID:10941"
"37583","HGNC:13875","DOID:1470"
"37584","HGNC:6696","DOID:0090015"
"37585","HGNC:74","DOID:707"
"37586","HGNC:24041","DOID:9352"
"37587","HGNC:9706","DOID:2121"
"37588","HGNC:6120","DOID:8566"
"37589","HGNC:7508","DOID:10140"
"37590","HGNC:2411","DOID:0110234"
"37591","HGNC:4944","DOID:633"
"37592","HGNC:25631","DOID:0070166"
"37593","HGNC:17288","DOID:0111421"
"37594","HGNC:4942","DOID:848"
"37595","HGNC:3959","DOID:8398"
"37596","HGNC:8140","DOID:0080336"
"37597","HGNC:14253","DOID:0111451"
"37598","HGNC:4942","DOID:12449"
"37599","HGNC:4942","DOID:12449"
"37600","HGNC:983","DOID:4247"
"37601","HGNC:320","DOID:9744"
"37602","HGNC:320","DOID:9744"
"37603","HGNC:15899","DOID:0112096"
"37604","HGNC:600","DOID:1387"
"37605","HGNC:11187","DOID:3490"
"37606","HGNC:2950","DOID:0050144"
"37607","HGNC:7467","DOID:0080208"
"37608","HGNC:22965","DOID:0080482"
"37609","HGNC:13830","DOID:1470"
"37610","HGNC:3584","DOID:9119"
"37611","HGNC:3677","DOID:14766"
"37612","HGNC:7876","DOID:9952"
"37613","HGNC:7876","DOID:9952"
"37614","HGNC:5962","DOID:219"
"37615","HGNC:13830","DOID:0060488"
"37616","HGNC:2555","DOID:0060822"
"37617","HGNC:7155","DOID:13641"
"37618","HGNC:2228","DOID:127"
"37619","HGNC:10908","DOID:332"
"37620","HGNC:1102","DOID:3312"
"37621","HGNC:13210","DOID:0110370"
"37622","HGNC:11050","DOID:3083"
"37623","HGNC:3072","DOID:0090090"
"37624","HGNC:2505","DOID:9538"
"37625","HGNC:5973","DOID:8893"
"37626","HGNC:10526","DOID:12270"
"37627","HGNC:1228","DOID:0080600"
"37628","HGNC:10994","DOID:0050581"
"37629","HGNC:11188","DOID:0060587"
"37630","HGNC:1582","DOID:684"
"37631","HGNC:2707","DOID:3393"
"37632","HGNC:19960","DOID:0110992"
"37633","HGNC:7646","DOID:13241"
"37634","HGNC:3087","DOID:0060767"
"37635","HGNC:4087","DOID:0111298"
"37636","HGNC:3969","DOID:0080493"
"37637","HGNC:9987","DOID:627"
"37638","HGNC:7866","DOID:9296"
"37639","HGNC:7866","DOID:9296"
"37640","HGNC:13633","DOID:1612"
"37641","HGNC:18324","DOID:0111071"
"37642","HGNC:7432","DOID:14250"
"37643","HGNC:6848","DOID:10534"
"37644","HGNC:6848","DOID:10534"
"37645","HGNC:4944","DOID:0050168"
"37646","HGNC:333","DOID:0060224"
"37647","HGNC:1382","DOID:0050997"
"37648","HGNC:4932","DOID:1123"
"37649","HGNC:4641","DOID:3083"
"37650","HGNC:4641","DOID:3083"
"37651","HGNC:1508","DOID:10652"
"37652","HGNC:7455","DOID:3687"
"37653","HGNC:3192","DOID:0070068"
"37654","HGNC:1081","DOID:0080873"
"37655","HGNC:3436","DOID:0110848"
"37656","HGNC:11850","DOID:848"
"37657","HGNC:6240","DOID:2842"
"37658","HGNC:6240","DOID:2842"
"37659","HGNC:6240","DOID:2842"
"37660","HGNC:5024","DOID:0080760"
"37661","HGNC:25230","DOID:0070055"
"37662","HGNC:25985","DOID:0060308"
"37663","HGNC:7155","DOID:1324"
"37664","HGNC:7155","DOID:1324"
"37665","HGNC:7155","DOID:1324"
"37666","HGNC:1105","DOID:0070163"
"37667","HGNC:4250","DOID:0111257"
"37668","HGNC:2210","DOID:0080726"
"37669","HGNC:163","DOID:0111053"
"37670","HGNC:11920","DOID:1612"
"37671","HGNC:7794","DOID:3908"
"37672","HGNC:391","DOID:3312"
"37673","HGNC:2472","DOID:12930"
"37674","HGNC:4948","DOID:1389"
"37675","HGNC:10990","DOID:0080335"
"37676","HGNC:23212","DOID:10003"
"37677","HGNC:186","DOID:627"
"37678","HGNC:2169","DOID:150"
"37679","HGNC:8632","DOID:0080630"
"37680","HGNC:11459","DOID:0080258"
"37681","HGNC:941","DOID:12930"
"37682","HGNC:6192","DOID:8778"
"37683","HGNC:4279","DOID:0080662"
"37684","HGNC:10801","DOID:1273"
"37685","HGNC:15508","DOID:0111185"
"37686","HGNC:11100","DOID:3908"
"37687","HGNC:14499","DOID:0111497"
"37688","HGNC:11968","DOID:0080432"
"37689","HGNC:2228","DOID:0060041"
"37690","HGNC:19139","DOID:0050453"
"37691","HGNC:6305","DOID:0112201"
"37692","HGNC:2159","DOID:9970"
"37693","HGNC:24537","DOID:0111227"
"37694","HGNC:11547","DOID:6496"
"37695","HGNC:5956","DOID:0050604"
"37696","HGNC:5956","DOID:0050604"
"37697","HGNC:11799","DOID:0111374"
"37698","HGNC:9040","DOID:2841"
"37699","HGNC:9040","DOID:2841"
"37700","HGNC:3433","DOID:2355"
"37701","HGNC:5962","DOID:2862"
"37702","HGNC:3401","DOID:9538"
"37703","HGNC:7059","DOID:4947"
"37704","HGNC:26361","DOID:0080317"
"37705","HGNC:2343","DOID:0111541"
"37706","HGNC:2343","DOID:0111541"
"37707","HGNC:7328","DOID:0080870"
"37708","HGNC:2218","DOID:0080046"
"37709","HGNC:5466","DOID:7148"
"37710","HGNC:9652","DOID:2957"
"37711","HGNC:10625","DOID:4483"
"37712","HGNC:1787","DOID:9119"
"37713","HGNC:17192","DOID:12365"
"37714","HGNC:1362","DOID:0080435"
"37715","HGNC:19100","DOID:13141"
"37716","HGNC:9179","DOID:0050753"
"37717","HGNC:25583","DOID:0110609"
"37718","HGNC:6440","DOID:0080671"
"37719","HGNC:2917","DOID:0080408"
"37720","HGNC:18708","DOID:0111406"
"37721","HGNC:5212","DOID:1923"
"37722","HGNC:336","DOID:6432"
"37723","HGNC:26684","DOID:0070170"
"37724","HGNC:6006","DOID:9074"
"37725","HGNC:6018","DOID:1612"
"37726","HGNC:610","DOID:0111370"
"37727","HGNC:19185","DOID:0111405"
"37728","HGNC:19185","DOID:0111405"
"37729","HGNC:6460","DOID:0050472"
"37730","HGNC:5438","DOID:0080325"
"37731","HGNC:18984","DOID:9352"
"37732","HGNC:11120","DOID:0070112"
"37733","HGNC:9393","DOID:3070"
"37734","HGNC:2707","DOID:5082"
"37735","HGNC:18005","DOID:10762"
"37736","HGNC:20297","DOID:0050587"
"37737","HGNC:10263","DOID:0110390"
"37738","HGNC:18294","DOID:0080563"
"37739","HGNC:6501","DOID:11984"
"37740","HGNC:6501","DOID:11984"
"37741","HGNC:3749","DOID:2218"
"37742","HGNC:6697","DOID:11476"
"37743","HGNC:6697","DOID:11476"
"37744","HGNC:9682","DOID:3748"
"37745","HGNC:9051","DOID:10159"
"37746","HGNC:7603","DOID:0060775"
"37747","HGNC:7610","DOID:13544"
"37748","HGNC:966","DOID:1935"
"37749","HGNC:7856","DOID:12987"
"37750","HGNC:28569","DOID:0070177"
"37751","HGNC:3721","DOID:1470"
"37752","HGNC:2595","DOID:10892"
"37753","HGNC:7907","DOID:0060259"
"37754","HGNC:3437","DOID:3908"
"37755","HGNC:7325","DOID:1612"
"37756","HGNC:29136","DOID:5940"
"37757","HGNC:8007","DOID:10487"
"37758","HGNC:13273","DOID:0050328"
"37759","HGNC:6922","DOID:13375"
"37760","HGNC:8011","DOID:0060558"
"37761","HGNC:11030","DOID:14219"
"37762","HGNC:5163","DOID:0050632"
"37763","HGNC:9721","DOID:0070137"
"37764","HGNC:4886","DOID:5082"
"37765","HGNC:2514","DOID:0080264"
"37766","HGNC:44","DOID:9074"
"37767","HGNC:30035","DOID:0060557"
"37768","HGNC:5980","DOID:2841"
"37769","HGNC:11529","DOID:0060776"
"37770","HGNC:2207","DOID:0110034"
"37771","HGNC:7708","DOID:655"
"37772","HGNC:4220","DOID:0080788"
"37773","HGNC:286","DOID:3083"
"37774","HGNC:10632","DOID:4989"
"37775","HGNC:6000","DOID:784"
"37776","HGNC:19034","DOID:0111403"
"37777","HGNC:18625","DOID:0080735"
"37778","HGNC:990","DOID:0050873"
"37779","HGNC:11603","DOID:0111382"
"37780","HGNC:25033","DOID:0110515"
"37781","HGNC:5006","DOID:9352"
"37782","HGNC:6365","DOID:0110057"
"37783","HGNC:4827","DOID:0080773"
"37784","HGNC:318","DOID:0050461"
"37785","HGNC:5009","DOID:14681"
"37786","HGNC:6120","DOID:0110895"
"37787","HGNC:483","DOID:14330"
"37788","HGNC:11049","DOID:1094"
"37789","HGNC:6080","DOID:9970"
"37790","HGNC:7876","DOID:13241"
"37791","HGNC:7876","DOID:13241"
"37792","HGNC:8760","DOID:0080162"
"37793","HGNC:8760","DOID:0080162"
"37794","HGNC:3433","DOID:9952"
"37795","HGNC:3433","DOID:9952"
"37796","HGNC:7467","DOID:14221"
"37797","HGNC:2023","DOID:0050699"
"37798","HGNC:9360","DOID:4330"
"37799","HGNC:18540","DOID:0110818"
"37800","HGNC:9052","DOID:11054"
"37801","HGNC:1663","DOID:2218"
"37802","HGNC:5344","DOID:8923"
"37803","HGNC:4944","DOID:10316"
"37804","HGNC:1570","DOID:9970"
"37805","HGNC:7765","DOID:0111253"
"37806","HGNC:7765","DOID:0111253"
"37807","HGNC:7797","DOID:8567"
"37808","HGNC:7797","DOID:8567"
"37809","HGNC:6482","DOID:11830"
"37810","HGNC:4942","DOID:9146"
"37811","HGNC:9255","DOID:0110349"
"37812","HGNC:24308","DOID:3910"
"37813","HGNC:3413","DOID:3534"
"37814","HGNC:12637","DOID:9952"
"37815","HGNC:8547","DOID:11830"
"37816","HGNC:6490","DOID:0060738"
"37817","HGNC:11506","DOID:0112035"
"37818","HGNC:7462","DOID:0070350"
"37819","HGNC:1509","DOID:612"
"37820","HGNC:9644","DOID:0060578"
"37821","HGNC:27424","DOID:0110447"
"37822","HGNC:11920","DOID:8552"
"37823","HGNC:2197","DOID:8398"
"37824","HGNC:1884","DOID:0111864"
"37825","HGNC:4061","DOID:0050571"
"37826","HGNC:7436","DOID:12336"
"37827","HGNC:7808","DOID:0070145"
"37828","HGNC:4641","DOID:1682"
"37829","HGNC:6636","DOID:0070248"
"37830","HGNC:4626","DOID:2841"
"37831","HGNC:6758","DOID:12270"
"37832","HGNC:10588","DOID:14777"
"37833","HGNC:10588","DOID:14777"
"37834","HGNC:10879","DOID:0070278"
"37835","HGNC:9956","DOID:0111992"
"37836","HGNC:7436","DOID:326"
"37837","HGNC:6189","DOID:0110274"
"37838","HGNC:1959","DOID:3908"
"37839","HGNC:6922","DOID:2841"
"37840","HGNC:6922","DOID:2841"
"37841","HGNC:5962","DOID:9538"
"37842","HGNC:2514","DOID:9256"
"37843","HGNC:4940","DOID:2377"
"37844","HGNC:4940","DOID:2377"
"37845","HGNC:18060","DOID:14744"
"37846","HGNC:18060","DOID:14744"
"37847","HGNC:3433","DOID:9119"
"37848","HGNC:18276","DOID:0060062"
"37849","HGNC:7739","DOID:10595"
"37850","HGNC:250","DOID:1574"
"37851","HGNC:2595","DOID:11836"
"37852","HGNC:1628","DOID:1485"
"37853","HGNC:3778","DOID:0112297"
"37854","HGNC:7155","DOID:4450"
"37855","HGNC:2707","DOID:12549"
"37856","HGNC:4944","DOID:401"
"37857","HGNC:4944","DOID:399"
"37858","HGNC:3097","DOID:0111187"
"37859","HGNC:6192","DOID:0070004"
"37860","HGNC:6192","DOID:0070004"
"37861","HGNC:6443","DOID:0050449"
"37862","HGNC:2621","DOID:684"
"37863","HGNC:17342","DOID:0112045"
"37864","HGNC:1603","DOID:6000"
"37865","HGNC:11848","DOID:12306"
"37866","HGNC:9608","DOID:0111732"
"37867","HGNC:9608","DOID:0111732"
"37868","HGNC:1390","DOID:0060173"
"37869","HGNC:1390","DOID:0060173"
"37870","HGNC:1910","DOID:3070"
"37871","HGNC:7679","DOID:0110186"
"37872","HGNC:5232","DOID:10652"
"37873","HGNC:6192","DOID:10534"
"37874","HGNC:143","DOID:12930"
"37875","HGNC:7207","DOID:0080558"
"37876","HGNC:5232","DOID:1470"
"37877","HGNC:6930","DOID:0050562"
"37878","HGNC:10839","DOID:9352"
"37879","HGNC:9016","DOID:0080212"
"37880","HGNC:26162","DOID:0080308"
"37881","HGNC:6677","DOID:10763"
"37882","HGNC:10672","DOID:11713"
"37883","HGNC:31538","DOID:10534"
"37884","HGNC:10821","DOID:2377"
"37885","HGNC:10821","DOID:2377"
"37886","HGNC:6638","DOID:0070296"
"37887","HGNC:1529","DOID:0111338"
"37888","HGNC:25801","DOID:0110986"
"37889","HGNC:8912","DOID:1612"
"37890","HGNC:8912","DOID:1612"
"37891","HGNC:8804","DOID:0060230"
"37892","HGNC:1100","DOID:10283"
"37893","HGNC:2595","DOID:4607"
"37894","HGNC:4641","DOID:5773"
"37895","HGNC:4641","DOID:5773"
"37896","HGNC:7939","DOID:5844"
"37897","HGNC:5136","DOID:0050581"
"37898","HGNC:129","DOID:0110927"
"37899","HGNC:4632","DOID:10487"
"37900","HGNC:4632","DOID:10283"
"37901","HGNC:6601","DOID:10283"
"37902","HGNC:9707","DOID:2377"
"37903","HGNC:1527","DOID:1580"
"37904","HGNC:29536","DOID:0111127"
"37905","HGNC:8743","DOID:0111698"
"37906","HGNC:1033","DOID:13399"
"37907","HGNC:1951","DOID:5419"
"37908","HGNC:9722","DOID:0070131"
"37909","HGNC:6018","DOID:8632"
"37910","HGNC:637","DOID:9849"
"37911","HGNC:9232","DOID:10652"
"37912","HGNC:21050","DOID:11714"
"37913","HGNC:9462","DOID:0050647"
"37914","HGNC:6922","DOID:9970"
"37915","HGNC:16088","DOID:0111484"
"37916","HGNC:13633","DOID:8947"
"37917","HGNC:11364","DOID:4450"
"37918","HGNC:5962","DOID:5844"
"37919","HGNC:11283","DOID:219"
"37920","HGNC:16496","DOID:1240"
"37921","HGNC:16664","DOID:13922"
"37922","HGNC:6917","DOID:5419"
"37923","HGNC:1184","DOID:0060308"
"37924","HGNC:16512","DOID:445"
"37925","HGNC:9949","DOID:0050654"
"37926","HGNC:9005","DOID:14686"
"37927","HGNC:9005","DOID:14686"
"37928","HGNC:573","DOID:0060243"
"37929","HGNC:5962","DOID:1474"
"37930","HGNC:4948","DOID:676"
"37931","HGNC:4948","DOID:676"
"37932","HGNC:3435","DOID:0110850"
"37933","HGNC:2035","DOID:0110487"
"37934","HGNC:24555","DOID:0070346"
"37935","HGNC:5233","DOID:10652"
"37936","HGNC:7606","DOID:9649"
"37937","HGNC:6014","DOID:0080822"
"37938","HGNC:435","DOID:2349"
"37939","HGNC:11050","DOID:6000"
"37940","HGNC:4393","DOID:8499"
"37941","HGNC:7329","DOID:1380"
"37942","HGNC:3585","DOID:1612"
"37943","HGNC:15465","DOID:0111166"
"37944","HGNC:16499","DOID:0111781"
"37945","HGNC:4173","DOID:6419"
"37946","HGNC:4400","DOID:10763"
"37947","HGNC:600","DOID:13810"
"37948","HGNC:5986","DOID:4481"
"37949","HGNC:13726","DOID:10534"
"37950","HGNC:13726","DOID:10534"
"37951","HGNC:16393","DOID:0111957"
"37952","HGNC:1935","DOID:9119"
"37953","HGNC:2206","DOID:0111365"
"37954","HGNC:2206","DOID:0111365"
"37955","HGNC:6701","DOID:11830"
"37956","HGNC:6174","DOID:0070030"
"37957","HGNC:5992","DOID:4483"
"37958","HGNC:19100","DOID:8577"
"37959","HGNC:10597","DOID:0111537"
"37960","HGNC:7436","DOID:14250"
"37961","HGNC:18391","DOID:2841"
"37962","HGNC:7128","DOID:3883"
"37963","HGNC:5951","DOID:3459"
"37964","HGNC:13652","DOID:0111637"
"37965","HGNC:1353","DOID:0060302"
"37966","HGNC:47","DOID:0060304"
"37967","HGNC:29203","DOID:0050563"
"37968","HGNC:9692","DOID:1485"
"37969","HGNC:535","DOID:0080225"
"37970","HGNC:338","DOID:9620"
"37971","HGNC:4888","DOID:0080301"
"37972","HGNC:4888","DOID:0080301"
"37973","HGNC:10934","DOID:5419"
"37974","HGNC:30225","DOID:8454"
"37975","HGNC:1068","DOID:0080494"
"37976","HGNC:13867","DOID:0111999"
"37977","HGNC:7892","DOID:5813"
"37978","HGNC:7989","DOID:9256"
"37979","HGNC:4263","DOID:13810"
"37980","HGNC:10938","DOID:9351"
"37981","HGNC:2558","DOID:11563"
"37982","HGNC:21219","DOID:0060641"
"37983","HGNC:10866","DOID:0080414"
"37984","HGNC:9236","DOID:1287"
"37985","HGNC:11784","DOID:0080301"
"37986","HGNC:4942","DOID:1909"
"37987","HGNC:11180","DOID:1070"
"37988","HGNC:9652","DOID:1459"
"37989","HGNC:2955","DOID:0111153"
"37990","HGNC:3999","DOID:0111256"
"37991","HGNC:3999","DOID:0111256"
"37992","HGNC:3999","DOID:0111256"
"37993","HGNC:4886","DOID:676"
"37994","HGNC:6107","DOID:0111103"
"37995","HGNC:7608","DOID:3635"
"37996","HGNC:1929","DOID:2986"
"37997","HGNC:7176","DOID:0060903"
"37998","HGNC:11582","DOID:0060348"
"37999","HGNC:23157","DOID:0080555"
"38000","HGNC:7646","DOID:4947"
"38001","HGNC:4795","DOID:0090141"
"38002","HGNC:5991","DOID:8924"
"38003","HGNC:449","DOID:0081045"
"38004","HGNC:8001","DOID:0080205"
"38005","HGNC:990","DOID:4914"
"38006","HGNC:10500","DOID:5419"
"38007","HGNC:922","DOID:5419"
"38008","HGNC:320","DOID:10646"
"38009","HGNC:28927","DOID:0110710"
"38010","HGNC:26257","DOID:0111635"
"38011","HGNC:3473","DOID:0110493"
"38012","HGNC:4540","DOID:2841"
"38013","HGNC:29203","DOID:0080449"
"38014","HGNC:3542","DOID:13241"
"38015","HGNC:1603","DOID:0050866"
"38016","HGNC:8133","DOID:3393"
"38017","HGNC:8133","DOID:3393"
"38018","HGNC:4641","DOID:4074"
"38019","HGNC:7646","DOID:1324"
"38020","HGNC:6871","DOID:4450"
"38021","HGNC:10402","DOID:1339"
"38022","HGNC:10402","DOID:1339"
"38023","HGNC:5295","DOID:3312"
"38024","HGNC:7979","DOID:4479"
"38025","HGNC:7532","DOID:986"
"38026","HGNC:4893","DOID:10126"
"38027","HGNC:23791","DOID:0110205"
"38028","HGNC:14906","DOID:0070011"
"38029","HGNC:221","DOID:8398"
"38030","HGNC:1037","DOID:2986"
"38031","HGNC:10004","DOID:0050335"
"38032","HGNC:2171","DOID:0080101"
"38033","HGNC:143","DOID:0110110"
"38034","HGNC:16499","DOID:0112059"
"38035","HGNC:4641","DOID:4362"
"38036","HGNC:8059","DOID:0060318"
"38037","HGNC:3023","DOID:783"
"38038","HGNC:5994","DOID:1474"
"38039","HGNC:4392","DOID:0111535"
"38040","HGNC:10618","DOID:9074"
"38041","HGNC:5962","DOID:8947"
"38042","HGNC:17073","DOID:0050458"
"38043","HGNC:3512","DOID:4998"
"38044","HGNC:4585","DOID:3312"
"38045","HGNC:29035","DOID:0111638"
"38046","HGNC:4641","DOID:2893"
"38047","HGNC:10830","DOID:9119"
"38048","HGNC:450","DOID:0060285"
"38049","HGNC:2026","DOID:10003"
"38050","HGNC:18021","DOID:13777"
"38051","HGNC:11363","DOID:0111975"
"38052","HGNC:7646","DOID:9119"
"38053","HGNC:25356","DOID:0111264"
"38054","HGNC:25966","DOID:0111639"
"38055","HGNC:4932","DOID:0080160"
"38056","HGNC:735","DOID:0050464"
"38057","HGNC:17797","DOID:0111221"
"38058","HGNC:7208","DOID:10908"
"38059","HGNC:5980","DOID:2841"
"38060","HGNC:1748","DOID:2394"
"38061","HGNC:6922","DOID:4483"
"38062","HGNC:4932","DOID:399"
"38063","HGNC:31527","DOID:0112288"
"38064","HGNC:3791","DOID:0050719"
"38065","HGNC:4389","DOID:0080450"
"38066","HGNC:2642","DOID:10763"
"38067","HGNC:20914","DOID:0060546"
"38068","HGNC:4948","DOID:289"
"38069","HGNC:4948","DOID:1686"
"38070","HGNC:2707","DOID:11713"
"38071","HGNC:13633","DOID:2526"
"38072","HGNC:6137","DOID:3393"
"38073","HGNC:3522","DOID:10003"
"38074","HGNC:18124","DOID:0050830"
"38075","HGNC:3415","DOID:0080290"
"38076","HGNC:10378","DOID:0112113"
"38077","HGNC:4948","DOID:12849"
"38078","HGNC:26690","DOID:0110093"
"38079","HGNC:2505","DOID:783"
"38080","HGNC:26648","DOID:0110134"
"38081","HGNC:19129","DOID:0050723"
"38082","HGNC:4312","DOID:5844"
"38083","HGNC:8760","DOID:2377"
"38084","HGNC:4323","DOID:178"
"38085","HGNC:5439","DOID:2043"
"38086","HGNC:11641","DOID:10283"
"38087","HGNC:11641","DOID:10283"
"38088","HGNC:9232","DOID:5844"
"38089","HGNC:26661","DOID:0090113"
"38090","HGNC:19100","DOID:2377"
"38091","HGNC:13709","DOID:0060786"
"38092","HGNC:8125","DOID:4947"
"38093","HGNC:8125","DOID:4947"
"38094","HGNC:1628","DOID:5844"
"38095","HGNC:1628","DOID:5844"
"38096","HGNC:8617","DOID:0110948"
"38097","HGNC:2766","DOID:2841"
"38098","HGNC:2766","DOID:2841"
"38099","HGNC:10618","DOID:0080162"
"38100","HGNC:14203","DOID:0090104"
"38101","HGNC:7773","DOID:9253"
"38102","HGNC:6844","DOID:9256"
"38103","HGNC:2689","DOID:0090145"
"38104","HGNC:2398","DOID:0110269"
"38105","HGNC:10484","DOID:0110071"
"38106","HGNC:3582","DOID:4362"
"38107","HGNC:4220","DOID:0110964"
"38108","HGNC:6323","DOID:10283"
"38109","HGNC:11181","DOID:1389"
"38110","HGNC:9317","DOID:10652"
"38111","HGNC:1582","DOID:0060060"
"38112","HGNC:7473","DOID:9538"
"38113","HGNC:11766","DOID:13241"
"38114","HGNC:1540","DOID:0090030"
"38115","HGNC:4944","DOID:8778"
"38116","HGNC:6554","DOID:9970"
"38117","HGNC:6679","DOID:9119"
"38118","HGNC:4944","DOID:0050426"
"38119","HGNC:10907","DOID:418"
"38120","HGNC:6292","DOID:1229"
"38121","HGNC:28880","DOID:0111839"
"38122","HGNC:9122","DOID:0112182"
"38123","HGNC:3618","DOID:2921"
"38124","HGNC:11365","DOID:9008"
"38125","HGNC:7436","DOID:1727"
"38126","HGNC:7436","DOID:1727"
"38127","HGNC:1509","DOID:0110116"
"38128","HGNC:14628","DOID:0090010"
"38129","HGNC:17550","DOID:0111650"
"38130","HGNC:4632","DOID:2957"
"38131","HGNC:15925","DOID:2043"
"38132","HGNC:9546","DOID:4450"
"38133","HGNC:443","DOID:0060194"
"38134","HGNC:17996","DOID:0112258"
"38135","HGNC:7460","DOID:9351"
"38136","HGNC:6598","DOID:612"
"38137","HGNC:11270","DOID:2986"
"38138","HGNC:17089","DOID:0070249"
"38139","HGNC:4393","DOID:0110714"
"38140","HGNC:3616","DOID:11832"
"38141","HGNC:3616","DOID:1485"
"38142","HGNC:2707","DOID:14115"
"38143","HGNC:2095","DOID:1612"
"38144","HGNC:1071","DOID:9296"
"38145","HGNC:1071","DOID:9296"
"38146","HGNC:5992","DOID:3083"
"38147","HGNC:5992","DOID:3083"
"38148","HGNC:6709","DOID:10763"
"38149","HGNC:7067","DOID:676"
"38150","HGNC:1678","DOID:0112277"
"38151","HGNC:7562","DOID:612"
"38152","HGNC:694","DOID:0050777"
"38153","HGNC:320","DOID:9074"
"38154","HGNC:4893","DOID:13550"
"38155","HGNC:7716","DOID:0112082"
"38156","HGNC:3257","DOID:0060868"
